compound_number,feature_number,TIC,mz,rt
6,5855,6297.684040,1857.526250,25.549500
6,5856,1206.905660,1857.626400,25.541000
6,5857,7272.745860,1858.026750,25.548200
6,5858,1309.232340,1858.127200,25.541000
6,5859,5743.416740,1858.528550,25.546600
6,5860,994.890600,1858.626800,25.537200
6,5861,1685.002100,1859.029300,25.555200
6,5862,860.409420,1859.129400,25.541000
6,5863,2850.140700,1868.020200,25.552700
6,5864,3430.313140,1869.021400,25.549700
6,5865,1026.217260,1869.129600,25.541000
6,5866,2078.121120,1870.026800,25.550300
6,846,4238.367980,1036.508600,25.551500
6,13820,2482.617420,933.502800,25.553000
6,13821,2681.611920,934.005400,25.556500
7,4921,4797549.020600,824.480047,18.979345
7,4923,2306122.052213,825.483314,18.957027
7,4926,640450.775580,826.486112,18.930896
7,5503,205773.395707,616.421308,18.969625
7,5504,74839.935760,617.424842,18.973888
7,5513,180612.120167,778.474885,18.966817
7,5515,77162.480580,779.477779,18.973451
7,5520,128538.271033,827.488649,18.966177
7,5525,300341.149373,841.470168,18.968077
7,5529,132327.481220,842.473331,18.973748
7,5544,19863.580700,923.394463,18.999437
7,5873,45450.521820,112.984471,18.967343
7,5887,6453.442780,618.427067,18.901167
7,5905,12591.020840,780.480180,18.927140
7,5909,29930.276340,814.451071,18.945157
7,5914,1826683.070960,824.550817,18.969500
7,5915,32765.748620,824.981033,18.930333
7,5920,14448.682740,828.490980,18.924320
7,5923,31774.744800,843.475317,18.970883
7,5937,110462.129730,892.465878,18.955933
7,5938,49912.410540,893.469117,18.928167
7,5959,23594.817160,970.535765,19.006744
7,5961,16558.176860,971.539015,18.964824
7,5978,3950.045600,1006.158250,18.910650
7,5979,6933.552780,1006.660133,18.903133
7,5980,4277.827680,1007.162300,18.904900
7,6005,21527.262900,1087.185133,18.969950
7,6008,31120.516240,1087.687800,18.965000
7,6009,22193.954260,1088.189671,18.964243
7,6012,5750.174360,1088.689667,18.929133
7,6041,47950.371040,1168.213729,18.964900
7,6042,67061.790440,1168.715557,18.963871
7,6043,50809.675280,1169.217429,18.964900
7,6044,24079.295320,1169.719183,18.969717
7,6045,5645.133380,1170.220167,18.929133
7,6048,24181.205820,1191.216483,18.969767
7,6049,34405.443720,1191.719200,18.971350
7,6050,25261.844620,1192.220167,18.969950
7,6088,26514.324220,1395.905871,18.967671
7,6089,20884.555000,1396.908650,18.971267
7,6090,5796.808400,1397.911500,18.928400
7,6102,66762.401560,1557.956629,18.965086
7,6103,65363.453020,1558.457029,18.964614
7,6104,94414.939620,1558.959263,18.971875
7,6105,42826.396680,1559.460514,18.964386
7,6106,37270.669600,1559.962671,18.964243
7,6107,5751.731400,1560.460700,18.930400
7,6108,4810.349460,1560.965633,18.926133
7,6109,7455.919440,1592.450000,18.939075
7,6110,5896.900500,1592.951267,18.927867
7,6111,3003.306500,1593.449750,18.916250
7,6112,30479.014400,1603.962850,18.970033
7,6113,30078.891540,1604.966950,18.970483
7,6114,12611.735620,1605.969120,18.927060
7,6130,13724.132720,1948.188420,18.926260
7,6131,16954.486940,1948.690000,18.925340
7,6132,13747.819140,1949.191980,18.924980
7,6133,6495.309020,1949.693467,18.929733
7,10492,17041.461520,174.955050,18.951800
7,10530,11184.119280,894.471850,18.933200
7,13246,5053.956100,825.983000,18.959800
7,13262,6130.011620,896.409433,18.958567
7,13293,4836.195820,1110.691233,18.956233
7,13301,10570.443320,1192.720250,18.939750
7,13305,4427.636580,1214.219533,18.957400
7,13306,6408.093680,1214.722333,18.953767
7,13307,4462.601820,1215.223833,18.955000
7,13382,3167.883760,1581.461533,18.956233
7,16707,3807.349980,897.409300,18.971250
7,16748,2640.781520,1110.188500,18.957100
7,16776,2578.029200,1193.225500,18.951650
7,16784,2001.986660,1215.727250,18.951650
7,16793,3230.442760,1241.243700,18.931200
7,16794,4860.492040,1241.744400,18.932900
7,16795,2442.229340,1242.245650,18.930250
7,16799,2155.141660,1581.963100,18.951650
7,16808,3729.906620,1631.483650,18.933850
7,16809,3927.030500,1631.986350,18.935600
7,16810,2826.244160,1632.490000,18.934700
7,16817,3058.874760,1947.682650,18.958000
7,16818,2570.932800,1971.193450,18.957100
7,16819,2712.849920,1972.197650,18.955250
7,17350,1548.650540,1111.193300,18.945000
7,17382,1512.634860,1477.428500,18.952200
7,17383,1610.390480,1477.928400,18.945000
7,17384,1164.108480,1589.958000,18.945000
7,17385,1714.064360,1591.951700,18.948500
7,17387,814.452680,1604.467200,18.941300
7,17388,1331.055660,1606.976900,18.941300
7,17389,1511.135580,1615.455300,18.952200
7,17405,1597.859040,1950.184300,18.948500
7,17406,2127.205220,1971.701100,18.941300
7,17407,1099.645960,1972.704300,18.945000
7,5910,6193.349240,815.452667,18.932700
7,5911,7402.582500,816.450500,18.931125
7,13383,2129.138260,1971.690250,18.961850
7,16805,1032.826220,1615.948500,18.976200
7,5893,7887.316180,723.903733,19.009733
7,5894,4878.156780,724.405750,19.034950
7,5932,2772.595000,862.506000,18.880850
7,6020,1836.109500,1114.144400,18.874600
7,6022,1370.697820,1114.645800,18.873200
7,6080,1229.783900,1351.757000,18.865700
7,6081,668.643700,1352.254600,18.863200
7,14480,2628.077960,1948.175300,19.033200
7,14481,3124.791980,1948.674250,19.035000
7,14482,1805.010140,1949.175000,18.874700
7,10558,1031.982780,1174.594467,19.039267
8,184,8722.457380,794.469560,17.130897
8,186,3874.850240,795.472508,17.173308
8,2781,1378.341220,1613.447500,17.166267
8,5505,33315.023820,632.416144,17.026600
8,5508,13269.302620,633.419000,17.026383
8,5510,2895.129940,634.421467,17.039933
8,5511,1124.707680,739.896850,17.027500
8,5527,189211.268100,841.478639,17.023770
8,5530,56796.843140,842.480800,17.027517
8,5532,12432.625320,843.483633,17.026828
8,5535,30905.243820,857.464791,17.009439
8,5537,14440.709860,858.467250,17.004889
8,5538,7845.093360,859.470200,17.041200
8,5542,19055.863500,908.460767,17.044700
8,5543,9234.374340,909.462733,17.040800
8,5565,1520.433660,1030.651400,17.036167
8,5569,4295.397920,1427.893433,17.037867
8,5570,3646.270940,1428.898400,17.039367
8,5571,7110.556760,1589.944020,17.010640
8,5572,8301.535180,1590.444333,17.033333
8,5573,10848.184120,1590.947940,17.014720
8,5574,4403.585600,1591.949700,17.032867
8,10801,1891.821020,844.481133,17.189800
8,16672,909.974140,736.446600,17.033700
8,16673,928.816780,736.947300,17.039000
8,16683,2634.297780,830.445650,17.031050
8,16689,10601.777960,840.546050,17.028300
8,16690,6843.252420,840.975300,17.027000
8,16709,2831.722400,910.466050,17.036500
8,16712,2595.359880,912.404200,17.018500
8,16732,1159.254760,1030.150650,17.026650
8,16749,2657.707080,1111.177200,17.027350
8,16750,3782.806460,1111.679750,17.025700
8,16751,2727.775940,1112.180550,17.026550
8,16752,1266.372260,1112.682950,17.021200
8,16757,1072.668000,1134.680850,17.022000
8,16773,6443.004040,1192.205500,17.031050
8,16774,9311.845400,1192.706850,17.029250
8,16775,7153.317240,1193.208900,17.029250
8,16778,3806.971280,1193.710050,17.026400
8,16779,1529.151700,1194.212500,17.023800
8,16782,4600.488920,1215.208900,17.030050
8,16783,6230.669140,1215.709700,17.029250
8,16785,4812.115560,1216.211250,17.030200
8,16786,2613.542300,1216.713900,17.030050
8,16787,1085.941300,1217.213300,17.018450
8,16790,1677.948840,1238.210800,17.018350
8,16791,2290.597500,1238.712500,17.022000
8,16792,1768.131040,1239.214500,17.023950
8,16798,1584.235440,1429.901850,17.023800
8,16800,5873.284080,1591.448150,17.025600
8,16801,1399.762720,1592.452650,17.025650
8,16802,706.086080,1612.943950,17.020200
8,16803,1361.548320,1613.948600,17.022000
8,16804,1026.142480,1614.451450,17.020200
8,16806,1201.373020,1624.438750,17.023000
8,16807,1263.319940,1624.940800,17.031000
8,16811,3981.685620,1635.951850,17.027450
8,16812,4155.205180,1636.955500,17.027250
8,16813,2082.364260,1637.956450,17.020200
8,16814,599.920700,1855.765600,17.020200
8,16815,663.881460,1856.098000,17.018450
8,16820,1815.111500,1988.168700,17.026400
8,16821,2207.456620,1988.673650,17.026550
8,16823,1199.804700,1989.674800,17.023800
8,17295,963.558460,740.399400,17.002700
8,17299,879.738200,840.613400,16.995500
8,17302,1480.525280,841.976500,17.009800
8,17319,1644.075340,913.402700,16.999200
8,17330,997.568920,1031.154000,17.008100
8,17356,830.365600,1134.179200,17.006200
8,17357,754.690360,1138.137600,17.013300
8,17363,813.806400,1224.205700,17.009800
8,17367,1045.481880,1239.717200,17.009800
8,17369,1018.830220,1249.704500,17.017000
8,17386,935.904720,1592.957300,17.002700
8,17390,1041.857480,1621.940600,17.006200
8,17391,926.174320,1622.446900,17.013300
8,17392,734.998520,1622.946800,17.006200
8,17393,820.401400,1623.940300,17.009800
8,17394,877.476600,1625.439000,17.017000
8,17396,662.860140,1636.450900,17.009800
8,17399,840.700080,1647.942700,17.009800
8,17408,783.528500,1987.668600,17.009800
8,17409,1891.593200,1989.180800,17.009800
9,4933,1326918.089047,924.530845,19.686767
9,4934,145284.694640,925.032057,19.768386
9,4936,697883.818980,925.533851,19.720351
9,4937,34341.824420,926.034175,19.756200
9,4939,193026.922500,926.537000,19.758780
9,4940,30556.351280,927.537940,19.731100
9,4941,15288.131600,947.532400,19.756925
9,4942,16078.329000,948.033850,19.760725
9,4949,13415.511720,960.507533,19.701767
9,4953,2025394.208933,970.535686,19.698231
9,4954,15077.980860,971.035400,19.697333
9,4956,1086831.150607,971.539448,19.684366
9,4958,336648.512667,972.541623,19.712025
9,4959,73286.189740,973.545400,19.765238
9,4963,388901.833180,987.526150,19.758630
9,4965,188670.093240,988.529375,19.769412
9,4966,55562.031080,989.530900,19.798740
9,4967,7769.533680,990.534533,19.778000
9,4973,100047.105540,1038.523067,19.762800
9,4974,50037.424620,1039.526522,19.756822
9,4975,25239.375320,1042.465420,19.743420
9,4976,14286.847060,1043.467533,19.691600
9,5028,158563.137160,1387.302133,19.785683
9,5029,252824.271320,1387.804267,19.786083
9,5030,216779.758140,1388.305017,19.786333
9,5031,132300.843900,1388.806600,19.786700
9,5032,61047.026300,1389.309275,19.747550
9,5033,22790.029200,1389.808000,19.757967
9,5034,6569.523960,1390.305750,19.666300
9,5036,11265.074420,1421.294500,19.770367
9,5037,19004.848000,1421.795600,19.757075
9,5038,16360.903820,1422.296020,19.748900
9,5050,99144.640980,1850.065900,19.751325
9,5051,126518.608400,1850.566575,19.750350
9,5052,187481.745760,1851.068460,19.789980
9,5053,111483.032450,1851.570660,19.790380
9,5054,92554.739640,1852.072500,19.749550
9,5055,33064.586880,1852.571900,19.807200
9,5056,24171.710500,1853.073050,19.747150
9,5057,4801.317740,1853.570450,19.656550
9,5059,7953.943940,1882.563300,19.672550
9,5060,9321.751020,1884.560950,19.669850
9,5061,11594.032340,1885.058067,19.772500
9,5062,7851.699220,1885.561750,19.668300
9,11749,7523.729060,948.536700,19.818450
9,11755,2470.996000,962.506700,19.688500
9,11757,2960.746080,972.039400,19.684700
9,11759,6944.955860,974.544450,19.688350
9,11767,2948.746980,1044.469100,19.678500
9,11805,2046.313260,1410.301300,19.681200
9,11806,1674.100940,1410.805400,19.633700
9,11807,2893.141120,1411.305700,19.675800
9,11808,2971.846040,1413.753700,19.680300
9,11809,6553.630880,1414.258750,19.804300
9,11810,3627.507760,1415.261600,19.684700
9,11811,2363.477880,1415.762600,19.682600
9,11813,2955.162740,1419.295700,19.680600
9,11814,1930.357100,1419.800300,19.659500
9,11847,2260.538580,1854.076000,19.668700
9,11848,1565.938620,1869.050000,19.681200
9,11849,2495.950360,1877.023000,19.671300
9,11850,2392.103540,1877.522200,19.681200
9,11851,2813.490420,1878.024300,19.667100
9,11852,2303.898380,1878.526400,19.675800
9,11853,2179.080560,1881.557100,19.667100
9,11854,4566.586260,1882.062700,19.678500
9,11855,4025.694140,1883.065500,19.678500
9,11856,2247.920300,1883.563400,19.680600
9,11857,3739.393620,1884.060100,19.675300
9,11858,3191.672680,1886.062000,19.685300
9,11859,2108.957640,1893.044500,19.681200
9,11860,2587.771180,1897.069700,19.664900
9,11861,1618.149460,1909.535700,19.675800
9,11862,1380.046080,1910.031700,19.686200
9,4943,8202.835660,950.985500,19.786967
9,4944,11549.488400,951.486675,19.771350
9,5035,5412.119120,1414.758167,19.770167
9,5058,2784.296400,1882.051600,19.664800
9,5039,2552.567180,1422.798300,19.750425
9,11750,4080.965120,951.988567,19.799333
9,18122,952.076820,1154.685300,19.935800
9,18123,564.420620,1155.689300,19.935800
9,18124,426.997640,1502.882000,19.935800
9,1783,1256.105300,1024.449367,19.624600
9,5409,1567.597000,1054.488164,19.689964
9,10544,4970.197940,1040.528433,19.724433
9,11754,1024.755320,961.512150,19.721100
9,13275,1427.980600,992.514400,19.739300
9,6021,5187.032200,1114.578808,19.678314
9,6039,3101.568400,1160.585712,19.670284
9,12590,2975.805100,1115.582193,19.660778
9,12602,1680.357020,1161.589410,19.657093
10,10603,10410.579740,398.229900,16.392700
10,10606,4859.036240,398.731700,16.395800
10,10614,10732.680520,502.259900,16.392700
10,10615,5619.903580,502.761200,16.392700
10,10623,30611.314040,525.262700,16.392300
10,10624,16606.250880,525.764200,16.391100
10,10625,5922.904280,526.265300,16.394900
10,10719,245224.572500,797.470100,16.392700
10,10723,49663.797600,797.970900,16.392300
10,10726,109109.480100,798.473000,16.392300
10,10729,9790.103700,798.973400,16.392300
10,10731,24554.587900,799.475700,16.392300
10,10735,3836.442580,800.478500,16.392700
10,10793,2365.107980,839.476800,16.390500
10,10837,95073.150640,878.493800,16.392300
10,10838,92523.551720,878.995200,16.392300
10,10839,52399.785300,879.496800,16.392300
10,10840,21795.541480,879.998100,16.392300
10,10841,6993.608160,880.498700,16.388700
10,10842,1892.875880,881.000700,16.392300
10,10857,2170.632840,905.450300,16.395800
10,10860,3823.365680,912.486900,16.395800
10,10861,4162.473260,912.988000,16.399400
10,10862,2221.717740,913.491200,16.397300
10,10887,106540.630240,959.519600,16.392300
10,10889,42119.822420,960.020000,16.392300
10,10891,58898.729360,960.522100,16.392300
10,10893,11165.841940,961.022400,16.392300
10,10894,13804.052740,961.524600,16.392300
10,10895,2398.331120,962.526800,16.392200
10,10902,2304.929100,982.520300,16.392200
10,10903,2264.794380,983.022200,16.392300
10,10926,89019.050040,1005.524900,16.392300
10,10927,4202.717600,1006.023700,16.390500
10,10928,46196.414800,1006.527900,16.392300
10,10929,13982.805960,1007.530700,16.392300
10,10930,2963.879560,1008.532700,16.392300
10,10931,7465.150480,1022.513000,16.395800
10,10932,3633.445300,1023.515700,16.395800
10,10947,7565.277860,1073.512400,16.399400
10,10948,3926.111340,1074.517100,16.395700
10,10949,1959.784160,1077.451400,16.392300
10,11003,8107.573300,1358.757100,16.392300
10,11004,12620.022980,1359.259900,16.392300
10,11005,10306.896940,1359.760200,16.392300
10,11006,5957.135220,1360.261500,16.388900
10,11007,2814.175040,1360.763200,16.392300
10,11019,36158.953100,1439.783600,16.392300
10,11020,58196.188260,1440.285400,16.392300
10,11021,50005.309760,1440.786700,16.392300
10,11022,31245.153760,1441.288600,16.389100
10,11023,14771.881400,1441.789400,16.392300
10,11024,6102.338680,1442.291100,16.389100
10,11025,2054.478600,1442.790000,16.388700
10,11030,2716.154160,1473.776000,16.395800
10,11031,4338.981820,1474.280600,16.394900
10,11032,3909.323100,1474.779700,16.392700
10,11033,2263.424920,1475.283300,16.395800
10,11098,12495.724540,1920.041600,16.392300
10,11099,4298.299020,1920.376300,16.390500
10,11100,21177.745740,1920.543100,16.392300
10,11101,7278.956700,1920.709000,16.392300
10,11102,33115.737340,1921.045800,16.392300
10,11103,7119.552980,1921.379600,16.392300
10,11104,18554.393000,1921.546300,16.392300
10,11105,5318.392040,1921.711200,16.388900
10,11106,15629.121620,1922.047100,16.392300
10,11107,1855.366460,1922.378100,16.388700
10,11108,5816.212820,1922.549100,16.392300
10,11109,3342.390640,1923.049400,16.388700
11,3615,14933.256100,854.925150,24.261400
11,3616,5183.456220,855.425675,24.244850
11,3822,23157.011460,1729.861600,23.966367
11,3823,5696.532600,1730.863033,23.964833
11,6257,19115.329240,847.917600,23.838200
11,6259,20371.366300,848.419500,23.843200
11,6260,10331.933640,848.920700,23.844700
11,6261,3957.259960,849.424000,23.838500
11,6273,28798.345440,853.917900,23.842500
11,6274,28063.904820,854.419600,23.843200
11,6291,22144.884220,862.922300,23.658950
11,6293,23072.258160,863.423300,23.657000
11,6294,11055.779420,863.926600,23.845200
11,6297,4634.177180,864.424700,23.959650
11,6321,19604.222360,870.919800,23.846800
11,6324,18698.310120,871.422400,23.839000
11,6327,7516.114480,871.909300,23.838200
11,6328,10070.738400,871.922100,23.841800
11,6330,4236.431920,872.422600,23.834900
11,6340,26134.660620,876.920200,23.845200
11,6342,24395.576000,877.422400,23.839000
11,6343,12865.831880,877.925467,23.679533
11,6344,5144.816480,878.428267,23.680333
11,6364,57223.167000,885.925300,23.845500
11,6367,54891.036360,886.426400,23.845500
11,6368,30313.832860,886.927500,23.844700
11,6369,11884.307180,887.428500,23.842900
11,6370,3633.889360,887.930200,23.838500
11,6414,15002.221620,908.927500,23.845300
11,6415,14596.748400,909.429000,23.843500
11,6416,8056.034460,909.930400,23.842900
11,6417,3170.123400,910.430500,23.845600
11,6418,3324.597360,912.380000,23.848700
11,6419,3453.770600,912.878100,23.853200
11,6852,5826.177600,1696.842300,23.846400
11,6853,5008.037540,1697.845200,23.844700
11,6887,7733.430400,1708.841600,23.842800
11,6890,6684.015100,1709.846800,23.839500
11,6927,108994.097180,1726.854000,23.846800
11,6928,12705.148340,1727.352200,23.848200
11,6931,107654.208400,1727.857900,23.846800
11,6934,9261.642460,1728.356300,23.846400
11,6938,58689.202480,1728.859800,23.846800
11,6940,2560.645860,1729.357900,23.846000
11,7000,7379.310320,1749.854800,23.848200
11,7001,13781.108940,1750.355200,23.849900
11,7005,14885.140100,1750.854900,23.848200
11,7006,10242.954720,1751.356500,23.850000
11,7008,6569.549740,1751.857700,23.849900
11,7010,3055.033380,1752.356600,23.842000
11,7018,1866.820480,1754.809400,23.834500
11,7027,2793.741180,1758.846400,23.842500
11,7032,2865.313300,1761.345300,23.850000
11,7034,2970.782160,1761.848700,23.856300
11,7038,3626.992040,1762.827300,23.845200
11,7070,128831.836860,1772.857550,23.860250
11,7073,122837.680220,1773.858450,23.860250
11,7077,67153.019500,1774.864800,23.853800
11,7079,26493.989300,1775.866200,23.846800
11,7081,8913.207980,1776.864800,23.851300
11,7086,3638.776440,1780.773600,23.838000
11,7097,2407.651240,1786.321000,23.845200
11,7100,2734.473020,1786.819100,23.842500
11,7108,5908.393320,1789.848300,23.867800
11,7110,5921.143140,1790.848200,23.844700
11,7112,3506.924100,1791.839033,24.020833
11,7116,2815.635200,1794.845900,23.849200
11,7147,4332.178340,1840.844200,23.863700
11,7148,4213.581420,1841.845800,23.871700
11,7149,2640.614060,1842.856500,23.867300
12,1333,14443.702320,1848.844660,21.686580
12,1393,1119.351940,1895.851150,21.542350
