feature_number,rt,mz
8314,25.444300,1193.574467
8315,22.772800,1309.624500
8316,9.027675,409.145675
8317,12.190600,447.187200
8318,2.983613,211.026350
8319,7.587800,223.024600
8320,7.591400,235.024600
8321,7.587800,251.019500
8322,7.591400,263.018600
8323,7.591400,279.013400
8324,4.454400,299.039600
8325,7.591400,307.008100
8326,7.591400,308.011000
8327,7.552400,327.034200
8328,1.146500,330.045600
8329,16.434200,383.550900
8330,16.436250,394.039700
8331,7.480050,439.049900
8332,7.317100,440.053600
8333,9.035100,452.090800
8334,9.029700,455.107800
8335,14.523600,459.056400
8336,16.331700,459.556000
8337,7.313400,461.031400
8338,11.014150,463.134950
8339,7.141900,469.060400
8340,7.598500,475.013000
8341,7.591400,477.029700
8342,7.591400,478.032700
8343,7.591400,495.039900
8344,7.591400,496.043300
8345,7.591400,517.022000
8346,9.035100,537.054400
8347,9.035100,552.019300
8348,11.476500,606.118200
8349,7.591400,611.967400
8350,16.857425,613.284750
8351,13.255500,613.583500
8352,12.088089,615.157622
8353,13.209000,615.221900
8354,20.491700,617.823000
8355,20.493400,618.324400
8356,13.092550,619.116150
8357,16.107250,629.186300
8358,19.008800,630.190400
8359,13.353900,641.552800
8360,15.938500,647.102800
8361,13.305800,669.015600
8362,18.151800,735.120600
8363,13.821979,751.115046
8364,15.792777,752.119077
8365,13.795700,753.094700
8366,17.591700,761.229800
8367,17.590000,762.232600
8368,15.591600,763.078700
8369,15.583000,764.082100
8370,15.135994,765.093689
8371,15.550800,767.177900
8372,14.975929,768.113329
8373,13.067804,769.120936
8374,15.084656,770.122606
8375,15.536500,771.117300
8376,13.569400,777.128750
8377,15.575900,781.089400
8378,21.093800,781.198000
8379,21.088800,782.203500
8380,15.568700,783.103100
8381,15.145385,790.095254
8382,19.812500,791.144600
8383,19.803300,792.145600
8384,15.574100,801.114600
8385,15.413750,805.056725
8386,15.565100,820.020900
8387,15.568700,821.027000
8388,22.687975,895.420300
8389,21.600200,899.488600
8390,16.353200,917.097900
8391,16.441350,919.119200
8392,16.432700,920.120100
8393,16.439450,921.123250
8394,10.948011,923.149722
8395,10.944700,924.151000
8396,10.944300,926.166800
8397,25.553000,933.502800
8398,25.556500,934.005400
8399,10.946500,941.157300
8400,7.587800,955.065200
8401,10.934600,980.091800
8402,21.318500,980.986200
8403,21.314800,1003.507700
8404,20.668900,1084.566900
8405,20.670700,1085.566450
8406,16.841800,1103.069100
8407,16.839000,1113.058400
8408,24.231150,1191.557200
8409,24.235250,1192.559900
8410,24.232600,1193.560650
8411,13.380600,1227.172700
8412,13.354000,1229.187150
8413,13.339350,1233.210100
8414,13.207300,1234.212100
8415,13.217300,1245.186700
8416,13.351700,1253.187100
8417,13.475900,1254.186500
8418,22.647136,1284.115568
8419,21.282450,1410.272950
8420,21.307800,1410.774600
8421,21.304100,1419.261300
8422,21.304200,1419.761700
8423,21.304200,1420.262700
8424,21.305900,1420.766200
8425,24.690450,1489.698000
8426,23.995500,1490.697900
8427,15.548100,1535.226400
8428,15.548100,1536.229200
8429,15.548100,1537.233300
8430,15.543700,1538.234000
8431,16.842100,1653.856400
8432,16.823650,1662.839100
8433,16.842100,1663.340800
8434,16.839000,1663.847200
8435,13.210850,1847.303250
8436,13.209000,1848.309600
8437,21.284100,1879.526250
8438,21.304200,1880.537400
8439,21.307700,1881.036900
8440,15.543700,1919.778500
8441,15.543700,1920.283000
8442,15.487000,596.074700
8443,12.451700,677.164300
8444,11.671800,690.108400
8445,17.717300,881.139100
8446,23.488750,1176.047950
8447,24.250300,1215.067100
8448,25.736800,1276.588800
8449,24.338500,1287.610550
8450,25.342300,1343.638100
8451,24.978550,1344.139600
8452,26.255200,1349.617800
8453,24.002300,1351.129800
8454,24.002300,1351.632700
8455,24.661467,1352.138533
8456,24.662667,1352.639900
8457,24.992850,1353.145150
8458,24.159100,1353.637150
8459,25.549600,1357.114100
8460,25.549600,1357.615400
8461,25.547800,1358.116400
8462,25.549700,1358.623600
8463,24.002300,1360.136500
8464,24.000600,1361.141900
8465,24.002300,1361.638800
8466,24.002300,1362.138400
8467,25.973500,1419.661700
8468,26.743650,1420.155750
8469,27.519000,1420.653400
8470,27.449000,1426.159000
8471,27.443600,1431.155700
8472,27.443600,1431.658600
8473,28.133867,1432.165100
8474,27.888400,1432.665550
8475,27.138700,1433.155800
8476,28.476500,1433.169850
8477,27.131500,1433.656400
8478,28.477550,1433.671100
8479,27.131500,1434.155900
8480,27.443600,1440.162400
8481,27.441800,1440.663700
8482,27.441800,1441.164900
8483,27.443600,1441.666800
8484,27.443600,1442.167200
8485,27.445300,1442.668100
8486,27.316300,1501.178100
8487,13.685683,571.107850
8488,12.791529,762.100847
8489,21.301700,893.904600
8490,23.644000,1183.610300
8491,23.644000,1230.618600
8492,18.655200,1300.670900
8493,18.654800,1301.675700
8494,20.454000,1343.682500
8495,27.255500,1395.717500
8496,22.131200,1530.754200
8497,22.446500,1543.738400
8498,26.332300,1738.847800
8499,25.515800,1774.841100
8500,23.166300,1791.825100
8501,23.163400,1792.844400
8502,18.845850,1805.863550
8503,21.308800,1806.842500
8504,21.308800,1809.848000
8505,22.444300,1827.817000
8506,21.303400,1853.830900
8507,8.842600,181.086900
8508,10.104850,346.158600
8509,8.241400,405.047300
8510,18.235500,481.243200
8511,29.566700,578.272500
8512,10.097550,595.223650
8513,18.958000,627.301000
8514,18.683150,641.317300
8515,19.565000,657.313700
8516,10.516300,663.194800
8517,28.459700,677.373100
8518,16.334000,761.322300
8519,22.942000,953.465000
8520,25.190000,981.465000
8521,20.916300,1018.981200
8522,21.524700,1031.463600
8523,20.911700,1033.982100
8524,20.767700,1041.981500
8525,20.143300,1046.472500
8526,20.908100,1057.487600
8527,20.916300,1058.436700
8528,20.916300,1058.938600
8529,23.562700,1059.985000
8530,20.367175,1062.487575
8531,20.777800,1066.936400
8532,21.507800,1068.485000
8533,20.325225,1069.982850
8534,21.154650,1070.479550
8535,21.490750,1073.482100
8536,20.520450,1078.483300
8537,20.518700,1078.983900
8538,20.902900,1079.488100
8539,20.916300,1081.441300
8540,20.904700,1081.942800
8541,19.679750,1081.989700
8542,20.912800,1082.442400
8543,19.533000,1082.492400
8544,23.844350,1086.960450
8545,20.957000,1087.437700
8546,23.847900,1087.462450
8547,20.953500,1087.938100
8548,21.553250,1087.990250
8549,20.953500,1088.441400
8550,20.767700,1089.439500
8551,20.777800,1089.937800
8552,20.773100,1090.439500
8553,21.521000,1090.499200
8554,20.949800,1092.478800
8555,21.471000,1093.988050
8556,23.109200,1094.492000
8557,23.288000,1095.987000
8558,22.677067,1096.488933
8559,22.126933,1098.518233
8560,19.879800,1099.491050
8561,20.139700,1100.480500
8562,20.143700,1102.998500
8563,21.537200,1104.990000
8564,25.047700,1105.498200
8565,19.457650,1107.005050
8566,21.055700,1107.993000
8567,21.150750,1108.490650
8568,20.949800,1110.444700
8569,21.156850,1110.941750
8570,25.040500,1110.995500
8571,20.953500,1111.444700
8572,22.057367,1112.000600
8573,21.584400,1112.012450
8574,23.729400,1113.989150
8575,23.729400,1114.491500
8576,19.784400,1115.008850
8577,20.739000,1115.495800
8578,25.454300,1117.499100
8579,20.143500,1117.999000
8580,21.714000,1118.011900
8581,25.040500,1120.000900
8582,23.881100,1120.504250
8583,21.193000,1121.498100
8584,21.963300,1123.526500
8585,20.339300,1129.013400
8586,25.454300,1132.505100
8587,25.042300,1133.999000
8588,25.045000,1134.500200
8589,25.036800,1135.006000
8590,25.104100,1135.508200
8591,24.406700,1136.498000
8592,20.273800,1137.011100
8593,20.276200,1137.510600
8594,21.963300,1137.524900
8595,22.375700,1143.026600
8596,22.385500,1143.525400
8597,23.066500,1144.012800
8598,22.142100,1144.514300
8599,20.277300,1145.007600
8600,21.963300,1147.029000
8601,22.784200,1147.519200
8602,19.733350,1151.513350
8603,19.736300,1152.013550
8604,22.398800,1152.030600
8605,22.375700,1152.533000
8606,25.454300,1155.005600
8607,25.454400,1155.507200
8608,21.820500,1155.529100
8609,25.450800,1156.009900
8610,20.618750,1157.016350
8611,24.836700,1157.502900
8612,20.614900,1157.515900
8613,20.276000,1159.010700
8614,20.277300,1159.515400
8615,20.271300,1160.015100
8616,25.337700,1164.009600
8617,25.454300,1164.511700
8618,25.316800,1165.013300
8619,22.387300,1166.028200
8620,22.387200,1166.526200
8621,22.206250,1175.029450
8622,23.528833,1179.057033
8623,23.529700,1179.558400
8624,20.855000,1180.523300
8625,22.911000,1189.550800
8626,23.528833,1189.567333
8627,21.913700,1204.053500
8628,21.920700,1204.555300
8629,23.967200,1208.057700
8630,23.762633,1208.556967
8631,23.288150,1211.059750
8632,23.655700,1217.055100
8633,24.029350,1255.101100
8634,22.706300,1262.080600
8635,22.766300,1262.578800
8636,22.585050,1269.087275
8637,22.583650,1269.587725
8638,22.583650,1270.089500
8639,23.094600,1270.594900
8640,23.598500,1275.081300
8641,23.598500,1275.584700
8642,24.025900,1276.599900
8643,21.586200,1277.078700
8644,21.589800,1277.580500
8645,21.589800,1278.082900
8646,24.190425,1282.097550
8647,22.898500,1283.077600
8648,22.902200,1284.082700
8649,23.140000,1290.092067
8650,23.427350,1290.593850
8651,23.538000,1291.099100
8652,23.584800,1335.124100
8653,24.004300,1355.624600
8654,24.997350,1409.673200
8655,24.996400,1410.175550
8656,18.704300,1650.782300
8657,18.204500,1882.869000
8658,18.204500,1883.878900
8659,18.204500,1928.875100
8660,12.827900,587.178700
8661,20.334250,536.771850
8662,20.891300,564.295100
8663,27.237700,700.442900
8664,17.708500,731.845900
8665,18.094200,732.347100
8666,17.764900,746.852100
8667,18.022200,747.352400
8668,17.842000,753.351500
8669,18.053500,767.858500
8670,18.053500,768.358800
8671,29.052500,777.443600
8672,17.360000,778.845200
8673,17.362700,779.348400
8674,17.338500,793.851200
8675,17.342000,794.353100
8676,17.281300,799.349200
8677,17.281300,800.352200
8678,17.414600,814.354600
8679,17.415300,814.855000
8680,20.536500,877.476800
8681,22.965700,893.511600
8682,22.961800,894.015100
8683,22.961800,894.516300
8684,25.990000,895.362400
8685,20.920800,901.507700
8686,20.917200,902.010000
8687,20.913200,902.513800
8688,20.913200,903.015400
8689,24.075700,918.485000
8690,19.593100,925.477500
8691,21.882300,935.479700
8692,21.569300,955.988400
8693,20.913200,983.034300
8694,20.104700,1010.531000
8695,20.101000,1011.536600
8696,20.921200,1045.528500
8697,23.455300,1052.546800
8698,20.913200,1096.528300
8699,19.161331,1261.644069
8700,18.843467,1337.660900
8701,15.435300,1425.699400
8702,21.576300,1433.738400
8703,21.576300,1434.239700
8704,21.576300,1434.741400
8705,21.576300,1435.239200
8706,22.961800,1450.818800
8707,16.511200,1482.717400
8708,16.299300,1494.713050
8709,16.087300,1495.715100
8710,15.549000,1501.717700
8711,16.002800,1509.694500
8712,16.005100,1510.699100
8713,15.545400,1515.699500
8714,15.550000,1516.698800
8715,16.082000,1539.705100
8716,16.046762,1566.696087
8717,20.166450,1567.697825
8718,25.971500,1590.893500
8719,17.282200,1599.705100
8720,25.982300,1609.865000
8721,25.978900,1610.867300
8722,19.033200,1948.175300
8723,19.035000,1948.674250
8724,18.874700,1949.175000
8725,9.854800,207.065500
8726,7.183700,289.060300
8727,12.061750,390.089950
8728,8.686200,421.075100
8729,11.406400,527.117800
8730,11.406400,528.121100
8731,11.405100,549.099200
8732,14.897314,553.134443
8733,14.269380,554.138060
8734,10.954050,559.106800
8735,8.693400,560.112000
8736,10.461900,743.110900
8737,14.353300,533.128700
8738,14.351600,534.131900
8739,12.467500,663.118600
8740,15.629600,792.452300
8741,18.869300,878.297700
8742,18.865800,1085.368000
8743,18.840250,1642.756750
8744,15.626000,1643.765100
8745,21.009567,1732.774633
8746,20.608800,1774.305200
8747,20.605300,1775.808200
8748,18.153000,1820.808300
8749,20.601700,1821.808100
8750,21.069450,1832.810650
8751,20.519629,1833.812686
8752,18.862200,1855.824000
8753,18.862200,1857.830100
8754,21.044600,1864.821800
8755,21.867300,1878.815100
8756,19.788700,1879.820300
8757,24.127200,1952.854500
8758,24.073300,1981.867700
8759,18.622350,351.695900
8760,19.642500,505.751500
8761,19.219375,644.802950
8762,20.109700,645.804500
8763,20.113300,646.307700
8764,17.544800,652.802400
8765,19.218500,664.798600
8766,19.218500,665.298400
8767,20.662300,665.806700
8768,20.669500,666.307800
8769,23.114500,686.812500
8770,19.132687,704.401687
8771,17.880000,725.828000
8772,17.880000,726.329900
8773,17.881800,726.830900
8774,17.878200,727.332000
8775,18.439700,746.834200
8776,18.439700,747.335800
8777,18.441500,747.836300
8778,20.298700,767.839600
8779,20.300500,768.341350
8780,21.218700,788.844700
8781,21.218700,789.347300
8782,21.563438,850.960475
8783,19.128875,866.955037
8784,18.999781,867.457162
8785,19.128875,868.460088
8786,14.537200,956.528700
8787,20.551700,998.519300
8788,14.833700,1004.533415
8789,19.983769,1014.521838
8790,16.549600,1029.509045
8791,23.642330,1114.542265
8792,16.673275,1148.587813
8793,16.430000,1149.590500
8794,18.031450,1188.583650
8795,20.626500,1265.620800
8796,20.630200,1266.621400
8797,16.332900,1280.631100
8798,16.331100,1281.635200
8799,22.311872,1290.623240
8800,20.113300,1291.112300
8801,21.635276,1291.626762
8802,18.489800,1304.628800
8803,18.491500,1305.630800
8804,17.839800,1306.611950
8805,21.497755,1307.617345
8806,22.210263,1308.614450
8807,18.334200,1318.647000
8808,18.337800,1319.647200
8809,22.604837,1320.633421
8810,18.334200,1320.648300
8811,16.337900,1348.617800
8812,20.113300,1358.603200
8813,18.317000,1364.655000
8814,18.318500,1365.658600
8815,23.118200,1374.636600
8816,23.114500,1375.639500
8817,20.669500,1376.616600
8818,20.818800,1389.650500
8819,20.525000,1390.630400
8820,18.797500,1404.648500
8821,22.069588,1442.685750
8822,14.226900,1443.694400
8823,17.885300,1452.663500
8824,17.881800,1453.665100
8825,16.626600,1468.686800
8826,14.926000,1482.686900
8827,14.926000,1483.690600
8828,16.409400,1526.703300
8829,16.409400,1527.706100
8830,19.075600,1550.706000
8831,19.075500,1551.710800
8832,8.764800,235.117900
8833,14.021800,262.058300
8834,15.382200,269.065800
8835,15.385900,269.567200
8836,5.973600,281.122800
8837,5.980000,282.126000
8838,10.874400,322.979200
8839,15.377900,345.573600
8840,15.377900,356.061800
8841,8.657100,372.100400
8842,8.298885,373.112492
8843,8.346600,374.115600
8844,14.100500,375.053400
8845,10.860650,385.112750
8846,10.242100,386.116300
8847,10.452200,387.227400
8848,10.229800,388.131600
8849,10.231200,389.133350
8850,10.443400,390.135800
8851,6.672500,397.169800
8852,12.395400,402.148800
8853,13.755800,414.146800
8854,10.443400,450.123100
8855,8.653500,457.064700
8856,13.292100,462.124900
8857,10.505100,471.078600
8858,13.388100,482.137900
8859,10.224850,486.044650
8860,6.987450,487.105400
8861,10.458200,501.121300
8862,15.019400,511.137193
8863,11.396900,523.108000
8864,11.396700,524.112100
8865,5.973300,524.154800
8866,11.844467,525.123200
8867,12.630121,527.132336
8868,10.017100,532.051400
8869,12.666633,535.107000
8870,13.214900,536.111000
8871,13.187300,537.125000
8872,12.803100,538.129450
8873,13.296300,538.633800
8874,13.168375,539.139975
8875,13.158300,539.194500
8876,13.154100,539.257000
8877,13.167100,540.143700
8878,13.161100,540.197000
8879,13.162600,541.145900
8880,13.154100,542.147400
8881,11.391400,547.105400
8882,11.391400,548.108600
8883,13.173900,551.103400
8884,14.932400,553.154050
8885,11.041213,561.121138
8886,12.245900,562.039800
8887,13.223700,562.126000
8888,13.181600,569.113100
8889,13.150500,603.044600
8890,11.386100,609.076000
8891,18.121100,634.148900
8892,13.181600,638.056500
8893,13.143300,639.059700
8894,13.749233,662.143400
8895,14.022100,677.135800
8896,10.293400,687.119000
8897,13.568600,687.250600
8898,15.388600,689.135900
8899,14.688156,691.150378
8900,15.380500,692.154100
8901,15.384100,693.156900
8902,15.377900,713.134700
8903,12.797400,743.239100
8904,12.801300,744.244600
8905,10.510000,745.254800
8906,10.511700,746.257000
8907,8.664300,747.234200
8908,10.825100,771.230100
8909,10.450400,772.238400
8910,10.664633,773.249200
8911,10.772250,774.253750
8912,10.770650,775.253700
8913,10.229600,775.266300
8914,10.232950,776.267750
8915,10.446100,777.271400
8916,10.443400,778.273600
8917,10.450400,789.245500
8918,10.452200,790.245400
8919,10.442200,795.231200
8920,10.240600,797.247400
8921,10.236300,798.249350
8922,10.017100,828.177000
8923,10.450400,829.182200
8924,14.157300,895.250100
8925,14.708100,921.227200
8926,12.226233,925.259967
8927,12.230033,926.263533
8928,11.893750,927.265400
8929,11.391400,1051.256000
8930,11.394900,1052.257100
8931,11.394900,1073.236100
8932,13.177700,1075.254300
8933,13.168200,1076.255300
8934,12.544833,1077.269967
8935,13.225400,1078.275300
8936,13.162000,1079.285300
8937,13.158600,1080.289300
8938,13.154100,1082.293500
8939,13.157700,1083.298400
8940,13.182600,1093.267500
8941,13.161100,1101.267300
8942,13.161100,1102.270200
8943,13.164800,1132.197100
8944,13.164800,1133.202100
8945,10.447000,1159.369100
8946,10.443400,1163.401200
8947,10.443400,1164.403600
8948,10.443400,1165.406500
8949,10.447000,1177.377300
8950,10.447000,1185.382300
8951,10.448800,1186.384800
8952,10.452200,1216.312400
8953,10.443400,1551.535300
8954,13.154100,1619.437600
8955,13.156350,1620.442300
8956,13.154100,1621.444800
8957,22.552300,1773.819300
8958,22.552300,1774.315800
8959,22.552300,1774.821800
8960,13.154100,1889.999300
8961,13.150500,1890.505100
8962,9.538800,338.094667
8963,9.922400,360.074500
8964,8.546055,421.046136
8965,8.593900,422.068600
8966,3.732400,435.022300
8967,14.429800,220.037250
8968,6.999800,247.061700
8969,7.006900,388.994700
8970,10.653400,444.089850
8971,10.655200,495.000900
8972,9.672800,496.007300
8973,19.447300,659.218200
8974,19.512950,701.227750
8975,19.799700,702.233100
8976,19.058300,731.240800
8977,17.101700,807.274300
8978,15.821800,851.889800
8979,19.149550,925.312800
8980,10.655200,937.083900
8981,19.803300,949.315600
8982,21.493200,960.918700
8983,21.491300,961.419100
8984,19.513100,967.323900
8985,21.275000,967.911300
8986,19.799700,968.327800
8987,21.275400,968.412100
8988,20.105100,976.422867
8989,21.489500,983.920600
8990,18.764650,997.339800
8991,20.944000,998.422500
8992,18.851150,999.512750
8993,24.619000,1009.931300
8994,24.622500,1010.431200
8995,22.926500,1017.928000
8996,22.925700,1018.430000
8997,24.541000,1026.440400
8998,23.575800,1032.931800
8999,23.579700,1033.434400
9000,24.028050,1039.939550
9001,24.048200,1040.942700
9002,24.146600,1041.443800
9003,23.508900,1041.937800
9004,23.415450,1042.439450
9005,23.421200,1042.940350
9006,24.223733,1047.937800
9007,24.222433,1048.439933
9008,23.957700,1049.934800
9009,24.537500,1049.946300
9010,23.959600,1050.435200
9011,23.952500,1050.940200
9012,23.489000,1054.944900
9013,23.490800,1055.447200
9014,24.555500,1055.935700
9015,24.028000,1062.943250
9016,24.024550,1063.443350
9017,24.024450,1063.946700
9018,24.148400,1064.446500
9019,23.829400,1064.944600
9020,23.510500,1065.440000
9021,24.341900,1070.938700
9022,24.548200,1071.442100
9023,24.544500,1071.944000
9024,23.492700,1077.947300
9025,23.564250,1078.452250
9026,23.561300,1078.952350
9027,24.148300,1085.944800
9028,22.148900,1086.450300
9029,24.153700,1086.948100
9030,23.392500,1101.454500
9031,18.392200,1586.733400
9032,21.974500,1630.733900
9033,17.218200,1632.730750
9034,21.452700,1716.773500
9035,21.452700,1717.777600
9036,21.929000,1732.762800
9037,21.778200,1733.778050
9038,21.929000,1735.769300
9039,21.979200,1740.269800
9040,24.487200,1740.770200
9041,21.983700,1741.274000
9042,20.530089,1744.788544
9043,21.193000,1747.779800
9044,22.077200,1748.789200
9045,21.467000,1763.785060
9046,21.570900,1764.786100
9047,21.823250,1765.787000
9048,23.709187,1766.777162
9049,21.963700,1766.796200
9050,22.824500,1774.784200
9051,22.824500,1775.784000
9052,22.038500,1776.791200
9053,22.034000,1777.787850
9054,22.840300,1782.281100
9055,24.921188,1782.788012
9056,22.070800,1788.787900
9057,22.853300,1789.781000
9058,20.596000,1792.775500
9059,21.172400,1792.797000
9060,21.042750,1793.793900
9061,21.164400,1794.794800
9062,21.160900,1795.795300
9063,22.843500,1805.799500
9064,22.553167,1806.802767
9065,22.094200,1807.801933
9066,21.893400,1808.793250
9067,20.412300,1822.787900
9068,20.398700,1822.803400
9069,20.402300,1823.804000
9070,20.410600,1824.799500
9071,20.415800,1825.797200
9072,22.017200,1835.810000
9073,22.015700,1836.816900
9074,22.122200,1837.799600
9075,22.063900,1837.816600
9076,21.239950,1864.804650
9077,21.211000,1865.813300
9078,21.318700,1866.807500
9079,21.318700,1867.805800
9080,21.491300,1875.331900
9081,21.489500,1876.335700
9082,21.489500,1877.332900
9083,25.246200,1892.819050
9084,25.331700,1893.821400
9085,19.953350,1894.823650
9086,20.470200,1895.824900
9087,20.137350,1908.830900
9088,20.136750,1909.836650
9089,20.132500,1910.843400
9090,25.179800,1922.830200
9091,25.179800,1923.833700
9092,21.494900,1923.845600
9093,25.179800,1924.837400
9094,19.806800,1938.827100
9095,19.649650,1938.853100
9096,25.856500,1964.825300
9097,25.722500,1964.846000
9098,25.789500,1965.842400
9099,21.496984,1966.839900
9100,22.024300,1966.845400
9101,20.539550,1967.846000
9102,22.026100,1968.845100
9103,23.956000,1994.360200
9104,23.952400,1994.857900
9105,23.954300,1995.359400
9106,4.020675,129.024775
9107,9.918900,365.142900
9108,18.575150,969.019150
9109,20.160300,970.023300
9110,21.015350,970.517550
9111,20.171000,979.505000
9112,20.167300,980.008500
9113,25.573200,1026.042900
9114,20.158500,1032.515000
9115,24.516000,1033.047000
9116,20.167300,1037.503900
9117,17.863500,1042.555850
9118,24.690500,1048.543300
9119,24.690800,1049.044000
9120,24.690500,1049.545300
9121,25.290800,1052.572900
9122,25.287300,1053.576600
9123,15.605000,1059.052800
9124,15.608500,1061.562800
9125,15.712400,1065.051000
9126,15.708800,1065.551900
9127,16.157300,1088.559900
9128,16.271450,1089.567100
9129,16.195300,1090.566750
9130,15.601400,1094.562600
9131,15.601400,1095.066000
9132,15.601400,1095.560700
9133,26.767500,1112.574625
9134,26.648600,1113.577700
9135,24.519000,1114.073500
9136,24.281820,1128.570220
9137,25.606800,1129.071700
9138,24.059575,1129.575950
9139,25.709350,1130.073550
9140,15.682000,1131.072800
9141,15.691100,1132.072400
9142,17.810846,1132.575615
9143,17.786700,1148.567200
9144,28.879250,1159.585800
9145,25.711300,1175.578850
9146,25.606800,1191.569700
9147,15.642800,1198.562600
9148,21.076200,1218.603800
9149,22.850300,1260.616500
9150,22.857200,1261.114800
9151,22.848300,1261.619600
9152,24.287950,1262.612550
9153,24.648450,1274.630850
9154,24.648000,1275.632150
9155,25.872617,1290.637350
9156,21.553700,1291.127100
9157,21.720750,1291.631800
9158,24.646650,1321.637950
9159,22.036500,1336.631300
9160,22.695700,1337.631925
9161,20.171000,1453.279800
9162,20.167300,1453.779200
9163,20.167300,1454.781000
9164,24.683500,1525.813500
9165,24.687200,1526.311900
9166,25.609500,1693.857700
9167,25.606000,1694.359700
9168,21.551800,1937.427500
9169,20.167300,1938.034200
9170,1.228550,119.017950
9171,1.089500,207.052200
9172,13.509300,344.108700
9173,1.235750,378.983900
9174,1.233900,466.016700
9175,11.266967,948.169800
9176,11.204950,948.671000
9177,11.437700,671.101950
9178,11.578400,891.136700
9179,11.301000,891.639150
9180,12.981700,395.005700
9181,10.682200,475.123100
9182,15.949100,551.154900
9183,15.933800,552.159500
9184,16.742300,567.177500
9185,11.748400,620.144700
9186,13.937350,651.225400
9187,12.364500,711.123000
9188,14.304400,726.265900
9189,12.680850,787.257300
9190,14.308000,788.259800
9191,14.308000,792.248700
9192,6.551000,925.236600
9193,6.818400,1027.250300
9194,19.665850,1160.817500
9195,11.755500,1195.326200
9196,15.627100,1743.504500
9197,15.612800,1746.017900
9198,15.602200,1748.528500
9199,15.602200,1749.527700
9200,8.733400,179.071500
9201,16.276062,253.050150
9202,12.671325,256.069675
9203,8.744700,341.125400
9204,7.886350,358.129200
9205,12.457800,391.081267
9206,27.085200,392.975700
9207,12.673200,393.096750
9208,16.476600,400.104100
9209,14.120200,419.134100
9210,11.925500,434.095500
9211,17.019300,512.142300
9212,17.177200,528.141550
9213,17.178000,528.643850
9214,14.111500,529.149225
9215,13.931233,530.152567
9216,17.553925,531.151812
9217,15.828550,536.138750
9218,16.340800,536.638600
9219,11.911200,541.113800
9220,14.006400,543.128124
9221,11.822700,544.132550
9222,14.307886,545.144514
9223,11.893300,545.200000
9224,13.434580,546.147180
9225,13.515800,547.121600
9226,12.672225,547.150100
9227,11.808350,548.153100
9228,12.457200,629.096767
9229,9.582900,645.093000
9230,9.822762,660.056087
9231,17.426200,672.174400
9232,15.323600,680.169600
9233,15.546500,680.672700
9234,14.298900,688.166200
9235,14.295400,688.667700
9236,14.858300,691.199800
9237,16.723750,786.225200
9238,17.754200,787.225800
9239,15.436250,799.200900
9240,16.480700,800.204000
9241,15.096650,801.216750
9242,16.465900,801.716400
9243,15.259650,802.219883
9244,15.763025,803.222225
9245,15.610333,804.225733
9246,13.672814,818.214800
9247,14.109133,819.217533
9248,14.173800,820.219100
9249,15.764950,823.197200
9250,10.968900,831.190800
9251,21.888592,835.204775
9252,16.458700,839.162600
9253,14.605950,839.192200
9254,14.605050,840.196200
9255,16.214350,854.127400
9256,16.460800,855.130100
9257,14.159500,855.155900
9258,16.460800,864.210500
9259,16.458700,865.210900
9260,14.166700,871.124000
9261,14.163100,880.205500
9262,16.458700,919.148300
9263,16.465900,920.150800
9264,27.148300,976.437300
9265,24.764300,1040.508000
9266,18.015200,1041.289100
9267,17.190550,1057.287750
9268,17.195100,1058.292000
9269,17.190500,1059.294900
9270,15.938733,1073.281700
9271,15.828000,1074.285950
9272,16.336500,1075.285000
9273,13.290600,1090.280425
9274,12.458400,1091.291967
9275,11.809350,1092.296100
9276,11.809350,1093.298850
9277,11.896900,1094.301800
9278,12.833100,1105.273200
9279,11.900500,1113.275300
9280,11.900500,1114.280000
9281,9.579350,1123.284650
9282,9.575000,1124.287650
9283,11.900500,1144.206600
9284,11.807550,1145.206600
9285,27.062200,1460.681100
9286,27.055200,1461.681400
9287,29.397000,1479.682900
9288,29.397000,1480.683400
9289,26.950800,1492.697900
9290,28.876600,1520.702000
9291,28.876700,1521.702400
9292,28.878400,1522.705800
9293,27.879300,1532.704600
9294,27.879300,1533.705600
9295,28.035500,1548.696000
9296,28.130800,1565.716600
9297,23.479143,1566.721729
9298,27.858000,1568.695800
9299,27.879300,1578.707900
9300,27.882800,1579.711600
9301,25.011125,1580.730500
9302,16.462300,1603.437100
9303,16.457000,1604.442600
9304,16.462300,1605.441400
9305,29.099500,1609.709300
9306,29.107700,1610.707900
9307,25.908675,1622.739450
9308,25.906488,1623.743600
9309,26.678400,1655.750100
9310,26.678600,1656.753100
9311,26.685700,1657.753200
9312,26.726500,1664.745400
9313,26.431300,1696.764000
9314,27.654150,1697.753950
9315,26.424300,1697.769200
9316,27.650650,1698.754350
9317,26.420700,1698.773900
9318,27.770100,1699.761400
9319,27.674200,1708.770700
9320,27.674200,1709.773300
9321,27.677700,1710.772100
9322,24.439909,1712.768227
9323,24.148800,1713.767200
9324,24.515000,1724.755200
9325,25.661300,1724.765800
9326,25.086400,1725.767350
9327,27.479045,1738.777109
9328,28.674500,1739.761200
9329,27.478964,1739.780518
9330,27.555450,1740.786438
9331,27.513300,1741.785300
9332,26.427700,1743.775300
9333,28.623500,1750.772400
9334,28.620000,1751.772400
9335,28.620000,1752.781900
9336,24.987900,1754.772800
9337,25.803750,1755.777821
9338,25.564500,1756.778200
9339,23.615700,1758.769000
9340,26.585300,1767.780500
9341,26.681062,1769.788538
