feature_number,sample,rt,mz,PC_ID,TIC
2,DN762_polar,4.056300,115.002700,M36_8,66360.636800
2,DN1686_polar,4.060200,115.003500,M4_9,13740.193900
2,DN1689_polar,4.060200,115.003500,M4_9,24218.902400
2,DN732_polar,4.060200,115.003500,M4_9,8550.751700
2,DN733_polar,4.060200,115.003500,M4_9,24634.613100
2,DN734_polar,4.060200,115.003500,M4_9,12852.458600
2,DN1892_polar,4.067400,115.003100,M40a_6,20428.873700
2,DN1898_polar,4.067400,115.003100,M40a_6,30980.500100
2,DN2148_polar,4.067400,115.003100,M40a_6,28236.550100
2,DN2394_polar,4.067400,115.003100,M40a_6,39111.757400
2,DN764_polar,4.067400,115.003100,M40a_6,26416.993900
2,DN2150_polar,4.065200,115.003500,M40b_20,10329.087100
2,DN2184_polar,4.065200,115.003500,M40b_20,0.000000
2,DN2359_polar,4.065200,115.003500,M40b_20,5616.395500
2,DN1746_polar,4.084500,115.003000,M40c_13,17718.339900
2,DN1746_polar,4.084500,115.003000,M40c_13,17718.339900
2,DN1487_polar,4.049200,115.003000,M40d_8,0.000000
2,DN1558_polar,4.049200,115.003000,M40d_8,0.000000
2,DN2356_polar,4.049200,115.003000,M40d_8,14205.668500
2,DN2393_polar,4.049200,115.003000,M40d_8,0.000000
2,DN765_polar,4.049200,115.003000,M40d_8,8441.026300
2,DN1457_polar,4.053400,115.002800,M5_14,0.000000
2,DN1458_polar,4.053400,115.002800,M5_14,8774.811600
2,DN735_polar,4.053400,115.002800,M5_14,0.000000
2,DN736_polar,4.053400,115.002800,M5_14,0.000000
2,DN737_polar,4.053400,115.002800,M5_14,0.000000
2,DN1827_polar,4.063500,115.003100,M51_5,32861.942000
2,DN1875_polar,4.063500,115.003100,M51_5,16366.416500
2,DN1904_polar,4.063500,115.003100,M51_5,27244.516800
2,DN791_polar,4.063500,115.003100,M51_5,22662.316200
2,DN792_polar,4.063500,115.003100,M51_5,28173.249700
2,DN794_polar,4.049300,115.003100,M59_6,9554.338400
2,DN795_polar,4.049300,115.003100,M59_6,16996.594900
2,DN1829_polar,4.060000,115.003300,M60_11,0.000000
2,DN2144_polar,4.060000,115.003300,M60_11,0.000000
2,DN779_polar,4.060000,115.003300,M60_11,7922.222800
2,DN780_polar,4.060000,115.003300,M60_11,0.000000
2,DN797_polar,4.060000,115.003300,M60_11,0.000000
2,DN1798_polar,4.053000,115.002600,M62_15,0.000000
2,DN1862_polar,4.053000,115.002600,M62_15,0.000000
2,DN799_polar,4.053000,115.002600,M62_15,0.000000
2,DN800_polar,4.053000,115.002600,M62_15,0.000000
2,DN801_polar,4.053000,115.002600,M62_15,3133.598000
2,DN1403_polar,4.063700,115.003700,M63_2,0.000000
2,DN1410_polar,4.063700,115.003700,M63_2,0.000000
2,DN783_polar,4.063700,115.003700,M63_2,0.000000
2,DN784_polar,4.063700,115.003700,M63_2,2756.780400
2,DN806_polar,4.025000,115.002400,M65_17,10237.476900
2,DN802_polar,4.049200,115.002800,M69_7,0.000000
2,DN803_polar,4.049200,115.002800,M69_7,9017.603400
2,DN1367_polar,4.057300,115.002500,M70_5,24389.084800
2,DN1379_polar,4.057300,115.002500,M70_5,3918.291200
2,DN1812_polar,4.057300,115.002500,M70_5,8307.250600
2,DN1848_polar,4.056600,115.002500,M71_10,0.000000
2,DN804_polar,4.056600,115.002500,M71_10,3678.543900
2,DN805_polar,4.056600,115.002500,M71_10,5764.033300
2,DN1446_polar,4.063400,115.002900,M8_4,25538.229900
2,DN1447_polar,4.063400,115.002900,M8_4,41992.018400
2,DN738_polar,4.063400,115.002900,M8_4,20046.585600
2,DN739_polar,4.063400,115.002900,M8_4,46900.941400
2,DN740_polar,4.063400,115.002900,M8_4,27660.685800
2,DN1684_polar,4.067000,115.003400,M9_5,12096.619200
2,DN1691_polar,4.067000,115.003400,M9_5,6417.652800
2,DN741_polar,4.067000,115.003400,M9_5,5830.434900
2,DN742_polar,4.067000,115.003400,M9_5,9879.818300
2,DN743_polar,4.067000,115.003400,M9_5,7979.819600
2,DN1671_polar,3.830500,115.002700,LA45_35,0.000000
2,DN1674_polar,3.830500,115.002700,LA45_35,0.000000
2,DN662_polar,3.830500,115.002700,LA45_35,0.000000
2,DN663_polar,3.830500,115.002700,LA45_35,10383.238800
2,DN664_polar,3.830500,115.002700,LA45_35,0.000000
2,DN1514_polar,4.025400,115.003600,LA49_9,0.000000
2,DN1525_polar,4.025400,115.003600,LA49_9,0.000000
2,DN621_polar,4.025400,115.003600,LA49_9,0.000000
2,DN622_polar,4.025400,115.003600,LA49_9,0.000000
2,DN623_polar,4.025400,115.003600,LA49_9,5510.042100
2,DN1381_polar,4.022400,115.002900,LA6_13,0.000000
2,DN1387_polar,4.022400,115.002900,LA6_13,0.000000
2,DN1392_polar,4.022400,115.002900,LA6_13,0.000000
2,DN1398_polar,4.022400,115.002900,LA6_13,4558.578600
2,DN2439_polar,4.022400,115.002900,LA6_13,0.000000
2,DN1554_polar,3.907400,115.002100,LA60_9,8689.423400
2,DN1578_polar,3.907400,115.002100,LA60_9,0.000000
2,DN616_polar,3.907400,115.002100,LA60_9,0.000000
2,DN619_polar,3.907400,115.002100,LA60_9,0.000000
2,DN620_polar,3.907400,115.002100,LA60_9,0.000000
2,DN1059_polar,4.009300,115.003300,LA1_2,0.000000
2,DN1060_polar,4.009300,115.003300,LA1_2,0.000000
2,DN689_polar,4.009300,115.003300,LA1_2,7361.539600
2,DN690_polar,4.009300,115.003300,LA1_2,9547.452000
2,DN708_polar,4.009300,115.003300,LA1_2,0.000000
2,DN1394_polar,4.020100,115.003000,LA13_5,0.000000
2,DN1396_polar,4.020100,115.003000,LA13_5,0.000000
2,DN1397_polar,4.020100,115.003000,LA13_5,4493.319000
2,DN2168_polar,4.020100,115.003000,LA13_5,0.000000
2,DN693_polar,4.020100,115.003000,LA13_5,4510.435500
2,DN1527_polar,4.183100,115.003300,LA18_16,0.000000
2,DN1527_polar,4.183100,115.003300,LA18_16,0.000000
2,DN1538_polar,4.183100,115.003300,LA18_16,0.000000
2,DN1538_polar,4.183100,115.003300,LA18_16,0.000000
2,DN1635_polar,4.183100,115.003300,LA18_16,10509.994600
2,DN1635_polar,4.183100,115.003300,LA18_16,10509.994600
2,DN671_polar,4.183100,115.003300,LA18_16,5417.771400
2,DN671_polar,4.183100,115.003300,LA18_16,5417.771400
2,DN672_polar,4.183100,115.003300,LA18_16,0.000000
2,DN672_polar,4.183100,115.003300,LA18_16,0.000000
2,DN1880_polar,4.021800,115.003200,LA19_19,0.000000
2,DN1889_polar,4.021800,115.003200,LA19_19,0.000000
2,DN1896_polar,4.021800,115.003200,LA19_19,0.000000
2,DN680_polar,4.021800,115.003200,LA19_19,0.000000
2,DN682_polar,4.021800,115.003200,LA19_19,20595.886800
2,DN1412_polar,3.979300,115.003400,LA22_14,0.000000
2,DN1531_polar,3.979300,115.003400,LA22_14,0.000000
2,DN656_polar,3.979300,115.003400,LA22_14,0.000000
2,DN657_polar,3.979300,115.003400,LA22_14,8822.328000
2,DN658_polar,3.979300,115.003400,LA22_14,0.000000
2,DN1469_polar,4.021800,115.002300,LA23_3,0.000000
2,DN1470_polar,4.021800,115.002300,LA23_3,7886.120800
2,DN1475_polar,4.021800,115.002300,LA23_3,5182.870700
2,DN1476_polar,4.021800,115.002300,LA23_3,0.000000
2,DN1479_polar,4.021800,115.002300,LA23_3,0.000000
2,DN1513_polar,4.014900,115.002100,LA26_9,5291.468200
2,DN1528_polar,4.014900,115.002100,LA26_9,7154.033500
2,DN1529_polar,4.014900,115.002100,LA26_9,0.000000
2,DN1641_polar,4.014900,115.002100,LA26_9,0.000000
2,DN1642_polar,4.014900,115.002100,LA26_9,9381.821100
2,DN1526_polar,4.004200,115.001700,LA28_9,4447.760400
2,DN1526_polar,4.004200,115.001700,LA28_9,4447.760400
2,DN1673_polar,4.004200,115.001700,LA28_9,0.000000
2,DN1673_polar,4.004200,115.001700,LA28_9,0.000000
2,DN647_polar,4.004200,115.001700,LA28_9,0.000000
2,DN647_polar,4.004200,115.001700,LA28_9,0.000000
2,DN648_polar,4.004200,115.001700,LA28_9,0.000000
2,DN648_polar,4.004200,115.001700,LA28_9,0.000000
2,DN649_polar,4.004200,115.001700,LA28_9,0.000000
2,DN649_polar,4.004200,115.001700,LA28_9,0.000000
2,DN1252_polar,3.960800,115.003300,T25_26,16041.636400
2,DN1448_polar,3.960800,115.003300,T25_26,0.000000
2,DN1449_polar,3.960800,115.003300,T25_26,0.000000
2,DN1450_polar,3.960800,115.003300,T25_26,0.000000
2,DN1519_polar,3.960800,115.003300,T25_26,0.000000
2,DN2172_polar,4.018600,115.002200,T60_45,0.000000
2,DN2183_polar,4.018600,115.002200,T60_45,0.000000
2,DN913_polar,4.018600,115.002200,T60_45,3936.695600
2,DN914_polar,4.018600,115.002200,T60_45,0.000000
2,DN915_polar,4.018600,115.002200,T60_45,0.000000
2,DN1735_polar,4.021800,115.002600,T67a_24,4037.287800
2,DN1737_polar,4.021800,115.002600,T67a_24,0.000000
2,DN1743_polar,4.021800,115.002600,T67a_24,0.000000
2,DN1744_polar,4.021800,115.002600,T67a_24,0.000000
2,DN1843_polar,4.021800,115.002600,T67a_24,0.000000
2,DN1420_polar,3.971600,115.004900,T69_24,0.000000
2,DN1421_polar,3.971600,115.004900,T69_24,0.000000
2,DN1422_polar,3.971600,115.004900,T69_24,0.000000
2,DN1423_polar,3.971600,115.004900,T69_24,3312.320000
2,DN1521_polar,3.971600,115.004900,T69_24,0.000000
2,DN1066_polar,4.018200,115.002900,T78_20,0.000000
2,DN1080_polar,4.018200,115.002900,T78_20,0.000000
2,DN1736_polar,4.018200,115.002900,T78_20,3070.603800
2,DN1742_polar,4.018200,115.002900,T78_20,0.000000
2,DN1749_polar,4.018200,115.002900,T78_20,0.000000
2,DN1291_polar,3.784000,115.002800,T82_17,0.000000
2,DN1291_polar,3.784000,115.002800,T82_17,0.000000
2,DN1463_polar,3.784000,115.002800,T82_17,0.000000
2,DN1463_polar,3.784000,115.002800,T82_17,0.000000
2,DN1464_polar,3.784000,115.002800,T82_17,61551.917300
2,DN1464_polar,3.784000,115.002800,T82_17,61551.917300
2,DN1465_polar,3.784000,115.002800,T82_17,0.000000
2,DN1465_polar,3.784000,115.002800,T82_17,0.000000
2,DN1466_polar,3.784000,115.002800,T82_17,0.000000
2,DN1466_polar,3.784000,115.002800,T82_17,0.000000
2,DN1099_polar,4.102200,115.002200,T85_7,17443.007000
2,DN1100_polar,4.102200,115.002200,T85_7,0.000000
3,DN1250_polar_2,5.158100,115.003700,N1_59,179.506300
3,DN1308_polar,5.158100,115.003700,N1_59,2515.709400
3,DN1310_polar,5.158100,115.003700,N1_59,3691.673200
3,DN1311_polar,5.158100,115.003700,N1_59,1701.078500
3,DN2133_polar,5.158100,115.003700,N1_59,1919.078800
3,DN1526_polar,4.860400,115.002700,LA28_3,0.000000
3,DN1673_polar,4.860400,115.002700,LA28_3,0.000000
3,DN647_polar,4.860400,115.002700,LA28_3,0.000000
3,DN648_polar,4.860400,115.002700,LA28_3,0.000000
3,DN649_polar,4.860400,115.002700,LA28_3,3359.739800
3,DN1590_polar,5.080500,115.003100,LA3_19,0.000000
3,DN1591_polar,5.080500,115.003100,LA3_19,0.000000
3,DN2759_polar,5.080500,115.003100,LA3_19,0.000000
3,DN625_polar,5.080500,115.003100,LA3_19,13942.712400
3,DN626_polar,5.080500,115.003100,LA3_19,0.000000
4,DN1250_polar_2,3.600600,128.958800,N1_28,753.394100
4,DN1308_polar,3.600600,128.958800,N1_28,29170.040200
4,DN1310_polar,3.600600,128.958800,N1_28,40790.175900
4,DN1311_polar,3.600600,128.958800,N1_28,28223.220200
4,DN2133_polar,3.600600,128.958800,N1_28,29245.382500
4,DN1274_polar_2,3.613600,128.959000,N11_26,6753.084600
4,DN1522_polar,3.613600,128.959000,N11_26,20600.509600
4,DN1551_polar,3.613600,128.959000,N11_26,18840.880800
4,DN1552_polar,3.613600,128.959000,N11_26,23486.061200
4,DN1668_polar,3.613600,128.959000,N11_26,12850.678600
4,DN1543_polar,3.603100,128.959000,N12_14,4671.186000
4,DN1544_polar,3.603100,128.959000,N12_14,10708.797900
4,DN1553_polar,3.603100,128.959000,N12_14,21776.357300
4,DN1696_polar,3.603100,128.959000,N12_14,6748.724300
4,DN1702_polar,3.603100,128.959000,N12_14,9856.864200
4,DN1545_polar,3.606300,128.958900,N13_18,16227.647500
4,DN1546_polar,3.606300,128.958900,N13_18,23460.098600
4,DN1692_polar,3.606300,128.958900,N13_18,10825.301200
4,DN1703_polar,3.606300,128.958900,N13_18,12568.805000
4,DN1899_polar,3.606300,128.958900,N13_18,19839.170800
4,DN1286_polar_2,3.557500,128.958800,N14_23,10033.998200
4,DN1287_polar_2,3.557500,128.958800,N14_23,8922.418700
4,DN1295_polar_2,3.557500,128.958800,N14_23,7915.233900
4,DN1444_polar,3.557500,128.958800,N14_23,17258.809600
4,DN1445_polar,3.557500,128.958800,N14_23,19751.162300
4,DN1795_polar,3.609300,128.959000,N15_22,32795.644300
4,DN1820_polar,3.609300,128.959000,N15_22,29540.547700
4,DN1835_polar,3.609300,128.959000,N15_22,33684.556100
4,DN1854_polar,3.609300,128.959000,N15_22,36965.254400
4,DN1855_polar,3.609300,128.959000,N15_22,28871.989600
4,DN1818_polar,3.598700,128.958800,N19_17,25007.438300
4,DN1839_polar,3.598700,128.958800,N19_17,19897.347900
4,DN1847_polar,3.598700,128.958800,N19_17,17958.488400
4,DN1861_polar,3.598700,128.958800,N19_17,16726.511400
4,DN1867_polar,3.598700,128.958800,N19_17,15560.944300
4,DN1631_polar,3.587800,128.958900,N20_17,7860.595300
4,DN1721_polar,3.587800,128.958900,N20_17,17615.407100
4,DN2141_polar,3.587800,128.958900,N20_17,10968.769700
4,DN1726_polar,3.584400,128.959000,N21_25,20553.812800
4,DN1727_polar,3.584400,128.959000,N21_25,20473.331300
4,DN1851_polar,3.584400,128.959000,N21_25,21764.573800
4,DN1873_polar,3.584400,128.959000,N21_25,9052.278200
4,DN1888_polar,3.584400,128.959000,N21_25,19268.857000
4,DN1797_polar,3.602200,128.958700,N22_24,21758.808200
4,DN1801_polar,3.602200,128.958700,N22_24,39074.784300
4,DN1802_polar,3.602200,128.958700,N22_24,38232.349500
4,DN1822_polar,3.602200,128.958700,N22_24,32179.128000
4,DN1869_polar,3.602200,128.958700,N22_24,25833.533800
4,DN1804_polar,3.609600,128.959100,N23_39,15189.546000
4,DN1805_polar,3.609600,128.959100,N23_39,12840.363700
4,DN1819_polar,3.609600,128.959100,N23_39,16004.602600
4,DN1856_polar,3.609600,128.959100,N23_39,12772.383300
4,DN1864_polar,3.609600,128.959100,N23_39,11146.477600
4,DN1331_polar,3.606000,128.959100,N24_16,20524.186600
4,DN1344_polar,3.606000,128.959100,N24_16,16317.256200
4,DN1354_polar,3.606000,128.959100,N24_16,15878.036800
4,DN1269_polar_2,3.588000,128.958900,N25_28,1475.860600
4,DN1271_polar_2,3.588000,128.958900,N25_28,702.460100
4,DN1288_polar_2,3.588000,128.958900,N25_28,1220.067100
4,DN1289_polar_2,3.588000,128.958900,N25_28,1498.670400
4,DN1312_polar,3.588000,128.958900,N25_28,12667.345600
4,DN1338_polar,3.605900,128.959000,N26_15,20654.385100
4,DN1339_polar,3.605900,128.959000,N26_15,10975.527300
4,DN1348_polar,3.605900,128.959000,N26_15,18087.124300
4,DN1872_polar,3.605900,128.959000,N26_15,12709.492000
4,DN1879_polar,3.605900,128.959000,N26_15,14455.545500
4,DN1645_polar,3.624100,128.958800,N27_27,24454.277600
4,DN1803_polar,3.624100,128.958800,N27_27,48219.690700
4,DN1806_polar,3.624100,128.958800,N27_27,20659.632800
4,DN1807_polar,3.624100,128.958800,N27_27,17203.663700
4,DN1653_polar,3.610000,128.958900,N29_16,14455.445000
4,DN1654_polar,3.610000,128.958900,N29_16,6786.424400
4,DN1655_polar,3.610000,128.958900,N29_16,14109.122800
4,DN1656_polar,3.610000,128.958900,N29_16,10709.753500
4,DN1657_polar,3.610000,128.958900,N29_16,9424.170300
4,DN1303_polar,3.624100,128.958900,N3_24,28563.881700
4,DN1304_polar,3.624100,128.958900,N3_24,24984.334400
4,DN1305_polar,3.624100,128.958900,N3_24,27224.326900
4,DN1306_polar,3.624100,128.958900,N3_24,42409.160200
4,DN1307_polar,3.624100,128.958900,N3_24,29519.064700
4,DN1332_polar,3.617000,128.958900,N31_20,24438.430600
4,DN1333_polar,3.617000,128.958900,N31_20,37130.271700
4,DN1334_polar,3.617000,128.958900,N31_20,34020.679900
4,DN1345_polar,3.617000,128.958900,N31_20,35276.004600
4,DN1471_polar,3.617000,128.958900,N31_20,18684.514200
4,DN1633_polar,3.595100,128.958700,N32_25,10546.577900
4,DN1814_polar,3.595100,128.958700,N32_25,33631.511200
4,DN2160_polar,3.595100,128.958700,N32_25,15354.610300
4,DN2164_polar,3.595100,128.958700,N32_25,29626.722000
4,DN2192_polar,3.595100,128.958700,N32_25,21283.875400
4,DN1335_polar,3.616600,128.959100,N34_30,33809.748800
4,DN1336_polar,3.616600,128.959100,N34_30,32426.600100
4,DN1346_polar,3.616600,128.959100,N34_30,29193.989700
4,DN1347_polar,3.616600,128.959100,N34_30,22486.807100
4,DN2134_polar,3.616600,128.959100,N34_30,28021.596700
4,DN1768_polar,3.584200,128.959200,N35_26,10804.226600
4,DN1769_polar,3.584200,128.959200,N35_26,10711.568900
4,DN1836_polar,3.584200,128.959200,N35_26,13040.284500
4,DN1845_polar,3.584200,128.959200,N35_26,10460.643300
4,DN1870_polar,3.584200,128.959200,N35_26,7358.675600
4,DN1501_polar,3.613800,128.959300,N36_19,13157.094500
4,DN1502_polar,3.613800,128.959300,N36_19,13685.552300
4,DN1503_polar,3.613800,128.959300,N36_19,15726.654500
4,DN1506_polar,3.613800,128.959300,N36_19,12866.429600
4,DN1507_polar,3.613800,128.959300,N36_19,17823.691600
4,DN1327_polar,3.588200,128.958800,N37_20,17438.018000
4,DN1328_polar,3.588200,128.958800,N37_20,13939.237600
4,DN1329_polar,3.588200,128.958800,N37_20,14626.296400
4,DN1330_polar,3.588200,128.958800,N37_20,17067.016700
4,DN1652_polar,3.588200,128.958800,N37_20,5432.856100
4,DN1722_polar,3.584400,128.958700,N38_19,20562.869000
4,DN1723_polar,3.584400,128.958700,N38_19,34945.974200
4,DN1724_polar,3.584400,128.958700,N38_19,20672.703100
4,DN1725_polar,3.584400,128.958700,N38_19,20793.677300
4,DN2155_polar,3.584400,128.958700,N38_19,14601.279600
4,DN1270_polar_2,3.602400,128.958900,N39_15,5651.919000
4,DN1646_polar,3.602400,128.958900,N39_15,14989.748300
4,DN1690_polar,3.602400,128.958900,N39_15,12900.225000
4,DN1866_polar,3.602400,128.958900,N39_15,12196.475200
4,DN1455_polar,3.617000,128.958700,N4_19,22674.730900
4,DN1472_polar,3.617000,128.958700,N4_19,19508.264200
4,DN1473_polar,3.617000,128.958700,N4_19,17828.560400
4,DN1504_polar,3.617000,128.958700,N4_19,18304.342100
4,DN1575_polar,3.617000,128.958700,N4_19,16326.029900
4,DN1647_polar,3.615200,128.959000,N40_13,11615.947400
4,DN1649_polar,3.615200,128.959000,N40_13,12614.797300
4,DN1650_polar,3.615200,128.959000,N40_13,11751.163100
4,DN1651_polar,3.615200,128.959000,N40_13,16017.628000
4,DN1341_polar,3.605700,128.958900,N42_14,20055.885500
4,DN1350_polar,3.605700,128.958900,N42_14,11206.279200
4,DN1351_polar,3.605700,128.958900,N42_14,8205.561400
4,DN1352_polar,3.605700,128.958900,N42_14,20463.192500
4,DN1353_polar,3.605700,128.958900,N42_14,11926.834300
4,DN1799_polar,3.599500,128.959300,N46_25,10314.998300
4,DN1808_polar,3.599500,128.959300,N46_25,5656.122900
4,DN1809_polar,3.599500,128.959300,N46_25,3649.940800
4,DN1810_polar,3.599500,128.959300,N46_25,5592.545100
4,DN1811_polar,3.599500,128.959300,N46_25,5184.217700
4,DN1293_polar_2,3.591700,128.959000,N5_29,4115.403400
4,DN1294_polar_2,3.591700,128.959000,N5_29,6324.946800
4,DN1296_polar_2,3.591700,128.959000,N5_29,1901.401200
4,DN1557_polar,3.591700,128.959000,N5_29,25155.750500
4,DN1573_polar,3.591700,128.959000,N5_29,28742.553400
4,DN2224_polar,3.580800,128.958600,N50_17,10922.633200
4,DN2225_polar,3.580800,128.958600,N50_17,9740.716600
4,DN2312_polar,3.580800,128.958600,N50_17,7619.325100
4,DN1273_polar_2,3.598300,128.958800,N53_24,12507.012000
4,DN2315_polar,3.598300,128.958800,N53_24,24187.542800
4,DN2316_polar,3.598300,128.958800,N53_24,27168.687600
4,DN1247_polar_2,3.585500,128.958600,N54_18,9752.612000
4,DN2226_polar,3.585500,128.958600,N54_18,15050.571300
4,DN2310_polar,3.585500,128.958600,N54_18,17327.151500
4,DN1299_polar_2,3.572700,128.960200,N6_20,1888.799100
4,DN1300_polar_2,3.572700,128.960200,N6_20,3056.798800
4,DN1301_polar_2,3.572700,128.960200,N6_20,9416.401200
4,DN1302_polar,3.572700,128.960200,N6_20,15646.647000
4,DN1073_polar,3.584000,128.958700,N66_17,10293.776200
4,DN1097_polar_2,3.584000,128.958700,N66_17,7069.755600
4,DN1098_polar_2,3.584000,128.958700,N66_17,11410.962000
4,DN1104_polar_2,3.584000,128.958700,N66_17,12120.819600
4,DN1070_polar,3.587600,128.959000,N67_13,8147.941400
4,DN1095_polar_2,3.587600,128.959000,N67_13,2996.145800
4,DN1102_polar_2,3.587600,128.959000,N67_13,9933.808800
4,DN1107_polar_2,3.587600,128.959000,N67_13,7024.714800
4,DN1205_polar_2,3.587600,128.959000,N67_13,2660.818000
4,DN1539_polar,3.617300,128.959100,N7_22,14790.051200
4,DN1540_polar,3.617300,128.959100,N7_22,15924.962200
4,DN1699_polar,3.617300,128.959100,N7_22,15565.313100
4,DN1700_polar,3.617300,128.959100,N7_22,12951.456300
4,DN1701_polar,3.617300,128.959100,N7_22,12205.551800
4,DN1249_polar_2,3.602900,128.959300,N8_28,4860.097700
4,DN1541_polar,3.602900,128.959300,N8_28,6208.140100
4,DN1542_polar,3.602900,128.959300,N8_28,11004.321100
4,DN1574_polar,3.602900,128.959300,N8_28,18513.611000
4,DN1670_polar,3.602900,128.959300,N8_28,8608.509800
4,DN1074_polar,3.606300,128.959000,N9_19,10287.534100
4,DN1075_polar,3.606300,128.959000,N9_19,7079.703900
4,DN1077_polar,3.606300,128.959000,N9_19,8821.852500
4,DN1078_polar,3.606300,128.959000,N9_19,9255.874300
4,DN1079_polar,3.606300,128.959000,N9_19,7335.236000
4,DN1073_polar,3.584000,128.958700,N66_17,10293.776200
4,DN1097_polar_2,3.584000,128.958700,N66_17,7069.755600
4,DN1098_polar_2,3.584000,128.958700,N66_17,11410.962000
4,DN1104_polar_2,3.584000,128.958700,N66_17,12120.819600
4,DN1268_polar_2,3.578300,128.958700,N66_12,27448.358200
4,DN1298_polar_2,3.578400,128.958900,N6_22,29893.662600
4,DN1299_polar_2,3.572700,128.960200,N6_20,1888.799100
4,DN1300_polar_2,3.572700,128.960200,N6_20,3056.798800
4,DN1301_polar_2,3.572700,128.960200,N6_20,9416.401200
4,DN1302_polar,3.572700,128.960200,N6_20,15646.647000
4,DN1486_polar,3.602200,128.959100,M14_19,5696.058400
4,DN1741_polar,3.602200,128.959100,M14_19,7849.251300
4,DN744_polar,3.602200,128.959100,M14_19,11512.717100
4,DN745_polar,3.602200,128.959100,M14_19,8318.927900
4,DN746_polar,3.602200,128.959100,M14_19,9086.512100
4,DN1685_polar,3.609700,128.958900,M15_21,18886.548200
4,DN1688_polar,3.609700,128.958900,M15_21,14097.805200
4,DN2392_polar,3.609700,128.958900,M15_21,10274.918400
4,DN747_polar,3.609700,128.958900,M15_21,9036.522900
4,DN748_polar,3.609700,128.958900,M15_21,11745.264000
4,DN1628_polar,3.616400,128.959000,M16_20,21946.198700
4,DN1629_polar,3.616400,128.959000,M16_20,19902.870500
4,DN2149_polar,3.616400,128.959000,M16_20,8378.551400
4,DN720_polar,3.616400,128.959000,M16_20,20801.974000
